millis,node,x,y,rssi,distance,target_x,target_y
5608,3,25,0,-69.0287,19.0171,7.54271,7.54271
5608,6,0,25,-69.0287,19.0171,7.54271,7.54271
5608,8,25,25,-72.4263,24.6883,7.54271,7.54271
5708,4,12.5,12.5,-56.2408,7.13566,7.45432,7.45432
5708,2,12.5,0,-59.2894,9.00143,7.45432,7.45432
5708,5,0,12.5,-59.2894,9.00143,7.45432,7.45432
5708,1,0,0,-61.3579,10.542,7.45432,7.45432
5708,7,12.5,25,-68.4932,18.2568,7.45432,7.45432
5708,3,25,0,-69.0605,19.0635,7.45432,7.45432
5708,6,0,25,-69.0605,19.0635,7.45432,7.45432
5708,8,25,25,-72.4921,24.8133,7.45432,7.45432
5808,4,12.5,12.5,-56.4674,7.26066,7.36594,7.36594
5808,2,12.5,0,-59.2561,8.97862,7.36594,7.36594
5808,5,0,12.5,-59.2561,8.97862,7.36594,7.36594
5808,1,0,0,-61.2026,10.417,7.36594,7.36594
5808,7,12.5,25,-68.5711,18.3662,7.36594,7.36594
5808,3,25,0,-69.0926,19.1107,7.36594,7.36594
5808,6,0,25,-69.0926,19.1107,7.36594,7.36594
5808,8,25,25,-72.5576,24.9383,7.36594,7.36594
5908,4,12.5,12.5,-56.6901,7.38566,7.27755,7.27755
5908,2,12.5,0,-59.2252,8.95749,7.27755,7.27755
5908,5,0,12.5,-59.2252,8.95749,7.27755,7.27755
5908,1,0,0,-61.0455,10.292,7.27755,7.27755
5908,7,12.5,25,-68.6487,18.4759,7.27755,7.27755
5908,3,25,0,-69.1252,19.1585,7.27755,7.27755
5908,6,0,25,-69.1252,19.1585,7.27755,7.27755
5908,8,25,25,-72.6228,25.0633,7.27755,7.27755
6008,4,12.5,12.5,-56.909,7.51066,7.18916,7.18916
6008,2,12.5,0,-59.1967,8.93807,7.18916,7.18916
6008,5,0,12.5,-59.1967,8.93807,7.18916,7.18916
6008,1,0,0,-60.8865,10.167,7.18916,7.18916
6008,7,12.5,25,-68.726,18.5858,7.18916,7.18916
6008,3,25,0,-69.1581,19.207,7.18916,7.18916
6008,6,0,25,-69.1581,19.207,7.18916,7.18916
6008,8,25,25,-72.6876,25.1883,7.18916,7.18916
6108,4,12.5,12.5,-57.1244,7.63566,7.10077,7.10077
6108,2,12.5,0,-59.1707,8.92035,7.10077,7.10077
6108,5,0,12.5,-59.1707,8.92035,7.10077,7.10077
6108,1,0,0,-60.7255,10.042,7.10077,7.10077
6108,7,12.5,25,-68.8029,18.6958,7.10077,7.10077
6108,3,25,0,-69.1914,19.2563,7.10077,7.10077
6108,6,0,25,-69.1914,19.2563,7.10077,7.10077
6108,8,25,25,-72.7521,25.3133,7.10077,7.10077
6208,4,12.5,12.5,-57.3363,7.76066,7.01238,7.01238
6208,2,12.5,0,-59.1471,8.90435,7.01238,7.01238
6208,5,0,12.5,-59.1471,8.90435,7.01238,7.01238
6208,1,0,0,-60.5624,9.91701,7.01238,7.01238
6208,7,12.5,25,-68.8796,18.8061,7.01238,7.01238
6208,3,25,0,-69.2251,19.3062,7.01238,7.01238
6208,6,0,25,-69.2251,19.3062,7.01238,7.01238
6208,8,25,25,-72.8163,25.4383,7.01238,7.01238
6308,4,12.5,12.5,-57.5447,7.88566,6.92399,6.92399
6308,2,12.5,0,-59.1259,8.89008,6.92399,6.92399
6308,5,0,12.5,-59.1259,8.89008,6.92399,6.92399
6308,1,0,0,-60.3973,9.79201,6.92399,6.92399
6308,7,12.5,25,-68.9559,18.9165,6.92399,6.92399
6308,3,25,0,-69.2592,19.3567,6.92399,6.92399
6308,6,0,25,-69.2592,19.3567,6.92399,6.92399
6308,8,25,25,-72.8802,25.5633,6.92399,6.92399
6408,4,12.5,12.5,-57.7499,8.01066,6.83561,6.83561
6408,2,12.5,0,-59.1074,8.87755,6.83561,6.83561
6408,5,0,12.5,-59.1074,8.87755,6.83561,6.83561
6408,1,0,0,-60.2301,9.66701,6.83561,6.83561
6408,7,12.5,25,-69.0318,19.0271,6.83561,6.83561
6408,3,25,0,-69.2936,19.408,6.83561,6.83561
6408,6,0,25,-69.2936,19.408,6.83561,6.83561
6408,8,25,25,-72.9438,25.6883,6.83561,6.83561
6508,4,12.5,12.5,-57.9519,8.13566,6.74722,6.74722
6508,2,12.5,0,-59.0913,8.86676,6.74722,6.74722
6508,5,0,12.5,-59.0913,8.86676,6.74722,6.74722
6508,1,0,0,-60.0608,9.54201,6.74722,6.74722
6508,7,12.5,25,-69.1075,19.1379,6.74722,6.74722
6508,3,25,0,-69.3284,19.4599,6.74722,6.74722
6508,6,0,25,-69.3284,19.4599,6.74722,6.74722
6508,8,25,25,-73.0071,25.8133,6.74722,6.74722
6608,4,12.5,12.5,-58.1508,8.26066,6.65883,6.65883
6608,2,12.5,0,-59.0778,8.85772,6.65883,6.65883
6608,5,0,12.5,-59.0778,8.85772,6.65883,6.65883
6608,1,0,0,-59.8891,9.41701,6.65883,6.65883
6608,7,12.5,25,-69.1829,19.2488,6.65883,6.65883
6608,3,25,0,-69.3635,19.5125,6.65883,6.65883
6608,6,0,25,-69.3635,19.5125,6.65883,6.65883
6608,8,25,25,-73.07,25.9383,6.65883,6.65883
6708,4,12.5,12.5,-58.3467,8.38566,6.57044,6.57044
6708,2,12.5,0,-59.0669,8.85044,6.57044,6.57044
6708,5,0,12.5,-59.0669,8.85044,6.57044,6.57044
6708,1,0,0,-59.7152,9.29201,6.57044,6.57044
6708,3,25,0,-69.399,19.5658,6.57044,6.57044
6708,6,0,25,-69.399,19.5658,6.57044,6.57044
6708,7,12.5,25,-69.2579,19.36,6.57044,6.57044
6708,8,25,25,-73.1327,26.0633,6.57044,6.57044
6808,4,12.5,12.5,-58.5398,8.51066,6.48205,6.48205
6808,2,12.5,0,-59.0585,8.84492,6.48205,6.48205
6808,5,0,12.5,-59.0585,8.84492,6.48205,6.48205
6808,1,0,0,-59.539,9.16701,6.48205,6.48205
6808,3,25,0,-69.4348,19.6197,6.48205,6.48205
6808,6,0,25,-69.4348,19.6197,6.48205,6.48205
6808,7,12.5,25,-69.3326,19.4713,6.48205,6.48205
6808,8,25,25,-73.1951,26.1883,6.48205,6.48205
6908,2,12.5,0,-59.0528,8.84117,6.39366,6.39366
6908,4,12.5,12.5,-58.73,8.63566,6.39366,6.39366
6908,5,0,12.5,-59.0528,8.84117,6.39366,6.39366
6908,1,0,0,-59.3603,9.04201,6.39366,6.39366
6908,7,12.5,25,-69.407,19.5827,6.39366,6.39366
6908,3,25,0,-69.4709,19.6742,6.39366,6.39366
6908,6,0,25,-69.4709,19.6742,6.39366,6.39366
6908,8,25,25,-73.2571,26.3133,6.39366,6.39366
7008,2,12.5,0,-59.0496,8.83918,6.30528,6.30528
7008,4,12.5,12.5,-58.9174,8.76066,6.30528,6.30528
7008,5,0,12.5,-59.0496,8.83918,6.30528,6.30528
7008,1,0,0,-59.1792,8.91701,6.30528,6.30528
7008,3,25,0,-69.5074,19.7294,6.30528,6.30528
7008,6,0,25,-69.5074,19.7294,6.30528,6.30528
7008,7,12.5,25,-69.4811,19.6943,6.30528,6.30528
7008,8,25,25,-73.3189,26.4383,6.30528,6.30528
7108,1,0,0,-58.9954,8.79201,6.21689,6.21689
7108,2,12.5,0,-59.0491,8.83896,6.21689,6.21689
7108,5,0,12.5,-59.0491,8.83896,6.21689,6.21689
7108,4,12.5,12.5,-59.1022,8.88566,6.21689,6.21689
7108,3,25,0,-69.5442,19.7852,6.21689,6.21689
7108,6,0,25,-69.5442,19.7852,6.21689,6.21689
7108,7,12.5,25,-69.5548,19.8061,6.21689,6.21689
7108,8,25,25,-73.3804,26.5633,6.21689,6.21689
7208,1,0,0,-58.8091,8.66701,6.1285,6.1285
7208,2,12.5,0,-59.0511,8.8405,6.1285,6.1285
7208,5,0,12.5,-59.0511,8.8405,6.1285,6.1285
7208,4,12.5,12.5,-59.2845,9.01066,6.1285,6.1285
7208,3,25,0,-69.5813,19.8417,6.1285,6.1285
7208,6,0,25,-69.5813,19.8417,6.1285,6.1285
7208,7,12.5,25,-69.6283,19.9181,6.1285,6.1285
7208,8,25,25,-73.4416,26.6883,6.1285,6.1285
7308,1,0,0,-58.6201,8.54201,6.04011,6.04011
7308,2,12.5,0,-59.0558,8.84382,6.04011,6.04011
7308,5,0,12.5,-59.0558,8.84382,6.04011,6.04011
7308,4,12.5,12.5,-59.4642,9.13566,6.04011,6.04011
7308,3,25,0,-69.6187,19.8988,6.04011,6.04011
7308,6,0,25,-69.6187,19.8988,6.04011,6.04011
7308,7,12.5,25,-69.7014,20.0302,6.04011,6.04011
7308,8,25,25,-73.5025,26.8133,6.04011,6.04011
7408,1,0,0,-58.4282,8.41701,5.95172,5.95172
7408,2,12.5,0,-59.063,8.84889,5.95172,5.95172
7408,5,0,12.5,-59.063,8.84889,5.95172,5.95172
7408,4,12.5,12.5,-59.6414,9.26066,5.95172,5.95172
7408,3,25,0,-69.6564,19.9564,5.95172,5.95172
7408,6,0,25,-69.6564,19.9564,5.95172,5.95172
7408,7,12.5,25,-69.7743,20.1424,5.95172,5.95172
7408,8,25,25,-73.5631,26.9383,5.95172,5.95172
7508,1,0,0,-58.2335,8.29201,5.86333,5.86333
7508,2,12.5,0,-59.0729,8.85573,5.86333,5.86333
7508,5,0,12.5,-59.0729,8.85573,5.86333,5.86333
7508,4,12.5,12.5,-59.8163,9.38566,5.86333,5.86333
7508,3,25,0,-69.6944,20.0148,5.86333,5.86333
7508,6,0,25,-69.6944,20.0148,5.86333,5.86333
7508,7,12.5,25,-69.8468,20.2548,5.86333,5.86333
7508,8,25,25,-73.6234,27.0633,5.86333,5.86333
7608,1,0,0,-58.0359,8.16701,5.77495,5.77495
7608,2,12.5,0,-59.0853,8.86433,5.77495,5.77495
7608,5,0,12.5,-59.0853,8.86433,5.77495,5.77495
7608,4,12.5,12.5,-59.9889,9.51066,5.77495,5.77495
7608,3,25,0,-69.7327,20.0737,5.77495,5.77495
7608,6,0,25,-69.7327,20.0737,5.77495,5.77495
7608,7,12.5,25,-69.919,20.3674,5.77495,5.77495
7608,8,25,25,-73.6835,27.1883,5.77495,5.77495
7708,1,0,0,-57.8352,8.04201,5.68656,5.68656
7708,2,12.5,0,-59.1003,8.87468,5.68656,5.68656
7708,5,0,12.5,-59.1003,8.87468,5.68656,5.68656
7708,4,12.5,12.5,-60.1592,9.63566,5.68656,5.68656
7708,3,25,0,-69.7712,20.1332,5.68656,5.68656
7708,6,0,25,-69.7712,20.1332,5.68656,5.68656
7708,7,12.5,25,-69.9909,20.48,5.68656,5.68656
7708,8,25,25,-73.7433,27.3133,5.68656,5.68656
7808,1,0,0,-57.6314,7.91701,5.59817,5.59817
7808,2,12.5,0,-59.1178,8.88677,5.59817,5.59817
7808,5,0,12.5,-59.1178,8.88677,5.59817,5.59817
7808,4,12.5,12.5,-60.3273,9.76066,5.59817,5.59817
7808,3,25,0,-69.81,20.1933,5.59817,5.59817
7808,6,0,25,-69.81,20.1933,5.59817,5.59817
7808,7,12.5,25,-70.0625,20.5929,5.59817,5.59817
7808,8,25,25,-73.8028,27.4383,5.59817,5.59817
7908,1,0,0,-57.4243,7.79201,5.50978,5.50978
7908,2,12.5,0,-59.1379,8.90061,5.50978,5.50978
7908,5,0,12.5,-59.1379,8.90061,5.50978,5.50978
7908,4,12.5,12.5,-60.4933,9.88566,5.50978,5.50978
7908,3,25,0,-69.8491,20.254,5.50978,5.50978
7908,6,0,25,-69.8491,20.254,5.50978,5.50978
7908,7,12.5,25,-70.1339,20.7058,5.50978,5.50978
7908,8,25,25,-73.862,27.5633,5.50978,5.50978
8008,1,0,0,-57.2139,7.66701,5.42139,5.42139
8008,2,12.5,0,-59.1604,8.91618,5.42139,5.42139
8008,5,0,12.5,-59.1604,8.91618,5.42139,5.42139
8008,4,12.5,12.5,-60.6572,10.0107,5.42139,5.42139
8008,3,25,0,-69.8885,20.3153,5.42139,5.42139
8008,6,0,25,-69.8885,20.3153,5.42139,5.42139
8008,7,12.5,25,-70.2049,20.8189,5.42139,5.42139
8008,8,25,25,-73.921,27.6883,5.42139,5.42139
8108,1,0,0,-57,7.54201,5.333,5.333
8108,2,12.5,0,-59.1855,8.93346,5.333,5.333
8108,5,0,12.5,-59.1855,8.93346,5.333,5.333
8108,4,12.5,12.5,-60.819,10.1357,5.333,5.333
8108,3,25,0,-69.9281,20.3772,5.333,5.333
8108,6,0,25,-69.9281,20.3772,5.333,5.333
8108,7,12.5,25,-70.2756,20.9322,5.333,5.333
8108,8,25,25,-73.9797,27.8133,5.333,5.333
8208,1,0,0,-56.7826,7.41701,5.24462,5.24462
8208,2,12.5,0,-59.2129,8.95246,5.24462,5.24462
8208,5,0,12.5,-59.2129,8.95246,5.24462,5.24462
8208,4,12.5,12.5,-60.9789,10.2607,5.24462,5.24462
8208,3,25,0,-69.9679,20.4397,5.24462,5.24462
8208,6,0,25,-69.9679,20.4397,5.24462,5.24462
8208,7,12.5,25,-70.346,21.0456,5.24462,5.24462
8208,8,25,25,-74.0382,27.9383,5.24462,5.24462
8308,1,0,0,-56.5614,7.29201,5.15623,5.15623
8308,2,12.5,0,-59.2428,8.97316,5.15623,5.15623
8308,5,0,12.5,-59.2428,8.97316,5.15623,5.15623
8308,4,12.5,12.5,-61.1368,10.3857,5.15623,5.15623
8308,3,25,0,-70.008,20.5027,5.15623,5.15623
8308,6,0,25,-70.008,20.5027,5.15623,5.15623
8308,7,12.5,25,-70.4161,21.1591,5.15623,5.15623
8308,8,25,25,-74.0964,28.0633,5.15623,5.15623
8408,1,0,0,-56.3365,7.16701,5.06784,5.06784
8408,2,12.5,0,-59.2751,8.99555,5.06784,5.06784
8408,5,0,12.5,-59.2751,8.99555,5.06784,5.06784
8408,4,12.5,12.5,-61.2929,10.5107,5.06784,5.06784
8408,3,25,0,-70.0484,20.5663,5.06784,5.06784
8408,6,0,25,-70.0484,20.5663,5.06784,5.06784
8408,7,12.5,25,-70.4859,21.2727,5.06784,5.06784
8408,8,25,25,-74.1543,28.1883,5.06784,5.06784
8508,1,0,0,-56.1076,7.04201,4.97945,4.97945
8508,2,12.5,0,-59.3097,9.01962,4.97945,4.97945
8508,5,0,12.5,-59.3097,9.01962,4.97945,4.97945
8508,4,12.5,12.5,-61.447,10.6357,4.97945,4.97945
8508,3,25,0,-70.0889,20.6305,4.97945,4.97945
8508,6,0,25,-70.0889,20.6305,4.97945,4.97945
8508,7,12.5,25,-70.5554,21.3865,4.97945,4.97945
8508,8,25,25,-74.212,28.3133,4.97945,4.97945
8608,1,0,0,-55.8746,6.91701,4.89106,4.89106
8608,2,12.5,0,-59.3466,9.04535,4.89106,4.89106
8608,5,0,12.5,-59.3466,9.04535,4.89106,4.89106
8608,4,12.5,12.5,-61.5994,10.7607,4.89106,4.89106
8608,3,25,0,-70.1297,20.6952,4.89106,4.89106
8608,6,0,25,-70.1297,20.6952,4.89106,4.89106
8608,7,12.5,25,-70.6246,21.5004,4.89106,4.89106
8608,8,25,25,-74.2694,28.4383,4.89106,4.89106
8708,1,0,0,-55.6374,6.79201,4.80267,4.80267
8708,2,12.5,0,-59.3858,9.07273,4.80267,4.80267
8708,5,0,12.5,-59.3858,9.07273,4.80267,4.80267
8708,4,12.5,12.5,-61.7501,10.8857,4.80267,4.80267
8708,3,25,0,-70.1707,20.7605,4.80267,4.80267
8708,6,0,25,-70.1707,20.7605,4.80267,4.80267
8708,7,12.5,25,-70.6935,21.6144,4.80267,4.80267
8708,8,25,25,-74.3265,28.5633,4.80267,4.80267
8808,1,0,0,-55.3957,6.66701,4.71429,4.71429
8808,2,12.5,0,-59.4272,9.10175,4.71429,4.71429
8808,5,0,12.5,-59.4272,9.10175,4.71429,4.71429
8808,4,12.5,12.5,-61.899,11.0107,4.71429,4.71429
8808,3,25,0,-70.212,20.8263,4.71429,4.71429
8808,6,0,25,-70.212,20.8263,4.71429,4.71429
8808,7,12.5,25,-70.7622,21.7285,4.71429,4.71429
8808,8,25,25,-74.3834,28.6883,4.71429,4.71429
8908,1,0,0,-55.1495,6.54201,4.6259,4.6259
8908,2,12.5,0,-59.4708,9.13238,4.6259,4.6259
8908,5,0,12.5,-59.4708,9.13238,4.6259,4.6259
8908,4,12.5,12.5,-62.0462,11.1357,4.6259,4.6259
8908,3,25,0,-70.2534,20.8927,4.6259,4.6259
8908,6,0,25,-70.2534,20.8927,4.6259,4.6259
8908,7,12.5,25,-70.8305,21.8427,4.6259,4.6259
8908,8,25,25,-74.4401,28.8133,4.6259,4.6259
9008,1,0,0,-54.8986,6.41701,4.53751,4.53751
9008,2,12.5,0,-59.5166,9.16462,4.53751,4.53751
9008,5,0,12.5,-59.5166,9.16462,4.53751,4.53751
9008,4,12.5,12.5,-62.1917,11.2607,4.53751,4.53751
9008,3,25,0,-70.295,20.9595,4.53751,4.53751
9008,6,0,25,-70.295,20.9595,4.53751,4.53751
9008,7,12.5,25,-70.8986,21.9571,4.53751,4.53751
9008,8,25,25,-74.4965,28.9383,4.53751,4.53751
9108,1,0,0,-54.6427,6.29201,4.44912,4.44912
9108,2,12.5,0,-59.5644,9.19844,4.44912,4.44912
9108,5,0,12.5,-59.5644,9.19844,4.44912,4.44912
9108,4,12.5,12.5,-62.3357,11.3857,4.44912,4.44912
9108,3,25,0,-70.3368,21.027,4.44912,4.44912
9108,6,0,25,-70.3368,21.027,4.44912,4.44912
9108,7,12.5,25,-70.9664,22.0716,4.44912,4.44912
9108,8,25,25,-74.5527,29.0633,4.44912,4.44912
9208,1,0,0,-54.3817,6.16701,4.36073,4.36073
9208,2,12.5,0,-59.6142,9.23383,4.36073,4.36073
9208,5,0,12.5,-59.6142,9.23383,4.36073,4.36073
9208,4,12.5,12.5,-62.4781,11.5107,4.36073,4.36073
9208,3,25,0,-70.3789,21.0949,4.36073,4.36073
9208,6,0,25,-70.3789,21.0949,4.36073,4.36073
9208,7,12.5,25,-71.0339,22.1862,4.36073,4.36073
9208,8,25,25,-74.6086,29.1883,4.36073,4.36073
9308,1,0,0,-54.1154,6.04201,4.27234,4.27234
9308,2,12.5,0,-59.6661,9.27077,4.27234,4.27234
9308,5,0,12.5,-59.6661,9.27077,4.27234,4.27234
9308,4,12.5,12.5,-62.619,11.6357,4.27234,4.27234
9308,3,25,0,-70.4211,21.1634,4.27234,4.27234
9308,6,0,25,-70.4211,21.1634,4.27234,4.27234
9308,7,12.5,25,-71.1011,22.3009,4.27234,4.27234
9308,8,25,25,-74.6643,29.3133,4.27234,4.27234
9408,1,0,0,-53.8435,5.91701,4.18396,4.18396
9408,2,12.5,0,-59.7199,9.30925,4.18396,4.18396
9408,5,0,12.5,-59.7199,9.30925,4.18396,4.18396
9408,4,12.5,12.5,-62.7583,11.7607,4.18396,4.18396
9408,3,25,0,-70.4634,21.2324,4.18396,4.18396
9408,6,0,25,-70.4634,21.2324,4.18396,4.18396
9408,7,12.5,25,-71.168,22.4157,4.18396,4.18396
9408,8,25,25,-74.7198,29.4383,4.18396,4.18396
9508,1,0,0,-53.5658,5.79201,4.09557,4.09557
9508,2,12.5,0,-59.7756,9.34923,4.09557,4.09557
9508,5,0,12.5,-59.7756,9.34923,4.09557,4.09557
9508,4,12.5,12.5,-62.8962,11.8857,4.09557,4.09557
9508,3,25,0,-70.506,21.3019,4.09557,4.09557
9508,6,0,25,-70.506,21.3019,4.09557,4.09557
9508,7,12.5,25,-71.2347,22.5306,4.09557,4.09557
9508,8,25,25,-74.775,29.5633,4.09557,4.09557
9608,1,0,0,-53.2821,5.66701,4.00718,4.00718
9608,2,12.5,0,-59.8331,9.39071,4.00718,4.00718
9608,5,0,12.5,-59.8331,9.39071,4.00718,4.00718
9608,4,12.5,12.5,-63.0326,12.0107,4.00718,4.00718
9608,3,25,0,-70.5487,21.3719,4.00718,4.00718
9608,6,0,25,-70.5487,21.3719,4.00718,4.00718
9608,7,12.5,25,-71.301,22.6457,4.00718,4.00718
9608,8,25,25,-74.83,29.6883,4.00718,4.00718
9708,1,0,0,-52.992,5.54201,3.91879,3.91879
9708,2,12.5,0,-59.8924,9.43367,3.91879,3.91879
9708,5,0,12.5,-59.8924,9.43367,3.91879,3.91879
9708,4,12.5,12.5,-63.1676,12.1357,3.91879,3.91879
9708,3,25,0,-70.5916,21.4423,3.91879,3.91879
9708,6,0,25,-70.5916,21.4423,3.91879,3.91879
9708,7,12.5,25,-71.3671,22.7608,3.91879,3.91879
9708,8,25,25,-74.8848,29.8133,3.91879,3.91879
9808,1,0,0,-52.6954,5.41701,3.8304,3.8304
9808,2,12.5,0,-59.9534,9.47807,3.8304,3.8304
9808,5,0,12.5,-59.9534,9.47807,3.8304,3.8304
9808,4,12.5,12.5,-63.3012,12.2607,3.8304,3.8304
9808,3,25,0,-70.6347,21.5133,3.8304,3.8304
9808,6,0,25,-70.6347,21.5133,3.8304,3.8304
9808,7,12.5,25,-71.433,22.8761,3.8304,3.8304
9808,8,25,25,-74.9393,29.9383,3.8304,3.8304
9908,1,0,0,-52.3918,5.29201,3.74201,3.74201
9908,2,12.5,0,-60.0162,9.52392,3.74201,3.74201
9908,5,0,12.5,-60.0162,9.52392,3.74201,3.74201
9908,4,12.5,12.5,-63.4335,12.3857,3.74201,3.74201
9908,3,25,0,-70.6779,21.5848,3.74201,3.74201
9908,6,0,25,-70.6779,21.5848,3.74201,3.74201
9908,7,12.5,25,-71.4985,22.9914,3.74201,3.74201
9908,8,25,25,-74.9936,30.0633,3.74201,3.74201
10008,1,0,0,-52.081,5.16701,3.65363,3.65363
10008,2,12.5,0,-60.0805,9.57117,3.65363,3.65363
10008,5,0,12.5,-60.0805,9.57117,3.65363,3.65363
10008,4,12.5,12.5,-63.5645,12.5107,3.65363,3.65363
10008,3,25,0,-70.7212,21.6568,3.65363,3.65363
10008,6,0,25,-70.7212,21.6568,3.65363,3.65363
10008,7,12.5,25,-71.5638,23.1068,3.65363,3.65363
10008,8,25,25,-75.0477,30.1883,3.65363,3.65363
10108,1,0,0,-51.7626,5.04201,3.56524,3.56524
10108,2,12.5,0,-60.1464,9.61982,3.56524,3.56524
10108,5,0,12.5,-60.1464,9.61982,3.56524,3.56524
10108,4,12.5,12.5,-63.6941,12.6357,3.56524,3.56524
10108,3,25,0,-70.7647,21.7292,3.56524,3.56524
10108,6,0,25,-70.7647,21.7292,3.56524,3.56524
10108,7,12.5,25,-71.6288,23.2224,3.56524,3.56524
10108,8,25,25,-75.1016,30.3133,3.56524,3.56524
10208,1,0,0,-51.4362,4.91701,3.47685,3.47685
10208,2,12.5,0,-60.2139,9.66984,3.47685,3.47685
10208,5,0,12.5,-60.2139,9.66984,3.47685,3.47685
10208,4,12.5,12.5,-63.8225,12.7607,3.47685,3.47685
10208,3,25,0,-70.8084,21.8022,3.47685,3.47685
10208,6,0,25,-70.8084,21.8022,3.47685,3.47685
10208,7,12.5,25,-71.6935,23.338,3.47685,3.47685
10208,8,25,25,-75.1552,30.4383,3.47685,3.47685
10308,1,0,0,-51.1014,4.79201,3.38846,3.38846
10308,2,12.5,0,-60.2828,9.7212,3.38846,3.38846
10308,5,0,12.5,-60.2828,9.7212,3.38846,3.38846
10308,4,12.5,12.5,-63.9496,12.8857,3.38846,3.38846
10308,3,25,0,-70.8522,21.8756,3.38846,3.38846
10308,6,0,25,-70.8522,21.8756,3.38846,3.38846
10308,7,12.5,25,-71.758,23.4538,3.38846,3.38846
10308,8,25,25,-75.2086,30.5633,3.38846,3.38846
10408,1,0,0,-50.7578,4.66701,3.30007,3.30007
10408,2,12.5,0,-60.3531,9.7739,3.30007,3.30007
10408,5,0,12.5,-60.3531,9.7739,3.30007,3.30007
10408,4,12.5,12.5,-64.0755,13.0107,3.30007,3.30007
10408,3,25,0,-70.8961,21.9494,3.30007,3.30007
10408,6,0,25,-70.8961,21.9494,3.30007,3.30007
10408,7,12.5,25,-71.8222,23.5696,3.30007,3.30007
10408,8,25,25,-75.2618,30.6883,3.30007,3.30007
10508,1,0,0,-50.4049,4.54201,3.21168,3.21168
10508,2,12.5,0,-60.4248,9.82791,3.21168,3.21168
10508,5,0,12.5,-60.4248,9.82791,3.21168,3.21168
10508,4,12.5,12.5,-64.2001,13.1357,3.21168,3.21168
10508,3,25,0,-70.9401,22.0238,3.21168,3.21168
10508,6,0,25,-70.9401,22.0238,3.21168,3.21168
10508,7,12.5,25,-71.8862,23.6855,3.21168,3.21168
10508,8,25,25,-75.3148,30.8133,3.21168,3.21168
10608,1,0,0,-50.0422,4.41701,3.1233,3.1233
10608,2,12.5,0,-60.4978,9.8832,3.1233,3.1233
10608,5,0,12.5,-60.4978,9.8832,3.1233,3.1233
10608,4,12.5,12.5,-64.3236,13.2607,3.1233,3.1233
10608,3,25,0,-70.9843,22.0985,3.1233,3.1233
10608,6,0,25,-70.9843,22.0985,3.1233,3.1233
10608,7,12.5,25,-71.9499,23.8015,3.1233,3.1233
10608,8,25,25,-75.3675,30.9383,3.1233,3.1233
10708,1,0,0,-49.6691,4.29201,3.03491,3.03491
10708,2,12.5,0,-60.572,9.93975,3.03491,3.03491
10708,5,0,12.5,-60.572,9.93975,3.03491,3.03491
10708,4,12.5,12.5,-64.446,13.3857,3.03491,3.03491
10708,3,25,0,-71.0285,22.1738,3.03491,3.03491
10708,6,0,25,-71.0285,22.1738,3.03491,3.03491
10708,7,12.5,25,-72.0133,23.9176,3.03491,3.03491
10708,8,25,25,-75.4201,31.0633,3.03491,3.03491
10808,1,0,0,-49.2849,4.16701,2.94652,2.94652
10808,2,12.5,0,-60.6475,9.99755,2.94652,2.94652
10808,5,0,12.5,-60.6475,9.99755,2.94652,2.94652
10808,4,12.5,12.5,-64.5672,13.5107,2.94652,2.94652
10808,3,25,0,-71.0729,22.2494,2.94652,2.94652
10808,6,0,25,-71.0729,22.2494,2.94652,2.94652
10808,7,12.5,25,-72.0764,24.0338,2.94652,2.94652
10808,8,25,25,-75.4724,31.1883,2.94652,2.94652
10908,1,0,0,-48.8891,4.04201,2.85813,2.85813
10908,2,12.5,0,-60.724,10.0566,2.85813,2.85813
10908,5,0,12.5,-60.724,10.0566,2.85813,2.85813
10908,4,12.5,12.5,-64.6873,13.6357,2.85813,2.85813
10908,3,25,0,-71.1174,22.3256,2.85813,2.85813
10908,6,0,25,-71.1174,22.3256,2.85813,2.85813
10908,7,12.5,25,-72.1394,24.1501,2.85813,2.85813
10908,8,25,25,-75.5246,31.3133,2.85813,2.85813
11008,1,0,0,-48.4809,3.91701,2.76974,2.76974
11008,2,12.5,0,-60.8017,10.1168,2.76974,2.76974
11008,5,0,12.5,-60.8017,10.1168,2.76974,2.76974
11008,4,12.5,12.5,-64.8062,13.7607,2.76974,2.76974
11008,3,25,0,-71.162,22.4021,2.76974,2.76974
11008,6,0,25,-71.162,22.4021,2.76974,2.76974
11008,7,12.5,25,-72.202,24.2665,2.76974,2.76974
11008,8,25,25,-75.5765,31.4383,2.76974,2.76974
11108,1,0,0,-48.0595,3.79201,2.68135,2.68135
11108,2,12.5,0,-60.8805,10.1782,2.68135,2.68135
11108,5,0,12.5,-60.8805,10.1782,2.68135,2.68135
11108,4,12.5,12.5,-64.9241,13.8857,2.68135,2.68135
11108,3,25,0,-71.2067,22.4791,2.68135,2.68135
11108,6,0,25,-71.2067,22.4791,2.68135,2.68135
11108,7,12.5,25,-72.2644,24.3829,2.68135,2.68135
11108,8,25,25,-75.6282,31.5633,2.68135,2.68135
11208,1,0,0,-47.6241,3.66701,2.59297,2.59297
11208,2,12.5,0,-60.9602,10.2407,2.59297,2.59297
11208,5,0,12.5,-60.9602,10.2407,2.59297,2.59297
11208,4,12.5,12.5,-65.041,14.0107,2.59297,2.59297
11208,3,25,0,-71.2515,22.5566,2.59297,2.59297
11208,6,0,25,-71.2515,22.5566,2.59297,2.59297
